id, price, provider_id, age_group_id
32541,80,4651,5
32542,60,4651,6
32543,55,4651,7
32544,65,4652,1
32545,60,4652,2
32546,50,4652,3
32547,50,4652,4
32548,50,4652,5
32549,30,4652,6
32550,25,4652,7
32551,115,4653,1
32552,100,4653,2
32553,80,4653,3
32554,85,4653,4
32555,90,4653,5
32556,65,4653,6
32557,45,4653,7
32558,65,4654,1
32559,60,4654,2
32560,60,4654,3
32561,55,4654,4
32562,50,4654,5
32563,25,4654,6
32564,25,4654,7
32565,70,4655,1
32566,55,4655,2
32567,45,4655,3
32568,45,4655,4
32569,55,4655,5
32570,30,4655,6
32571,30,4655,7
32572,65,4656,1
32573,60,4656,2
32574,50,4656,3
32575,45,4656,4
32576,45,4656,5
32577,25,4656,6
32578,20,4656,7
32579,60,4657,1
32580,60,4657,2
32581,45,4657,3
32582,55,4657,4
32583,55,4657,5
32584,35,4657,6
32585,15,4657,7
32586,65,4658,1
32587,60,4658,2
32588,50,4658,3
32589,60,4658,4
32590,60,4658,5
32591,30,4658,6
32592,25,4658,7
32593,75,4659,1
32594,65,4659,2
32595,45,4659,3
32596,50,4659,4
32597,50,4659,5
32598,30,4659,6
32599,25,4659,7
32600,65,4660,1
32601,60,4660,2
32602,55,4660,3
32603,50,4660,4
32604,55,4660,5
32605,20,4660,6
32606,20,4660,7
32607,70,4661,1
32608,65,4661,2
32609,40,4661,3
32610,55,4661,4
32611,55,4661,5
32612,25,4661,6
32613,25,4661,7
32614,70,4662,1
32615,60,4662,2
32616,60,4662,3
32617,55,4662,4
32618,55,4662,5
32619,20,4662,6
32620,30,4662,7
32621,65,4663,1
32622,60,4663,2
32623,55,4663,3
32624,55,4663,4
32625,45,4663,5
32626,30,4663,6
32627,30,4663,7
32628,60,4664,1
32629,60,4664,2
32630,45,4664,3
32631,45,4664,4
32632,60,4664,5
32633,20,4664,6
32634,20,4664,7
32635,55,4665,1
32636,65,4665,2
32637,50,4665,3
32638,60,4665,4
32639,65,4665,5
32640,30,4665,6
32641,25,4665,7
32642,70,4666,1
32643,65,4666,2
32644,60,4666,3
32645,45,4666,4
32646,50,4666,5
32647,20,4666,6
32648,30,4666,7
32649,65,4667,1
32650,55,4667,2
32651,65,4667,3
32652,45,4667,4
32653,45,4667,5
32654,25,4667,6
32655,30,4667,7
32656,60,4668,1
32657,55,4668,2
32658,50,4668,3
32659,55,4668,4
32660,50,4668,5
32661,20,4668,6
32662,25,4668,7
32663,70,4669,1
32664,60,4669,2
32665,50,4669,3
32666,50,4669,4
32667,45,4669,5
32668,25,4669,6
32669,25,4669,7
32670,65,4670,1
32671,60,4670,2
32672,45,4670,3
32673,60,4670,4
32674,50,4670,5
32675,30,4670,6
32676,20,4670,7
32677,125,4671,1
32678,95,4671,2
32679,85,4671,3
32680,85,4671,4
32681,85,4671,5
32682,60,4671,6
32683,45,4671,7
32684,60,4672,1
32685,55,4672,2
32686,50,4672,3
32687,45,4672,4
32688,55,4672,5
32689,30,4672,6
32690,30,4672,7
32691,115,4673,1
32692,90,4673,2
32693,85,4673,3
32694,85,4673,4
32695,85,4673,5
32696,60,4673,6
32697,55,4673,7
32698,120,4674,1
32699,90,4674,2
32700,75,4674,3
32701,90,4674,4
32702,75,4674,5
32703,50,4674,6
32704,55,4674,7
32705,65,4675,1
32706,60,4675,2
32707,65,4675,3
32708,50,4675,4
32709,45,4675,5
32710,30,4675,6
32711,35,4675,7
32712,70,4676,1
32713,55,4676,2
32714,50,4676,3
32715,55,4676,4
32716,45,4676,5
32717,30,4676,6
32718,30,4676,7
32719,65,4677,1
32720,60,4677,2
32721,45,4677,3
32722,50,4677,4
32723,50,4677,5
32724,30,4677,6
32725,25,4677,7
32726,70,4678,1
32727,60,4678,2
32728,45,4678,3
32729,50,4678,4
32730,55,4678,5
32731,30,4678,6
32732,30,4678,7
32733,70,4679,1
32734,55,4679,2
32735,50,4679,3
32736,55,4679,4
32737,45,4679,5
32738,25,4679,6
32739,30,4679,7
32740,65,4680,1
32741,70,4680,2
32742,50,4680,3
32743,55,4680,4
32744,50,4680,5
32745,35,4680,6
32746,30,4680,7
32747,75,4681,1
32748,55,4681,2
32749,45,4681,3
32750,50,4681,4
32751,50,4681,5
32752,30,4681,6
32753,30,4681,7
32754,65,4682,1
32755,65,4682,2
32756,55,4682,3
32757,55,4682,4
32758,65,4682,5
32759,20,4682,6
32760,30,4682,7
32761,115,4683,1
32762,110,4683,2
32763,85,4683,3
32764,90,4683,4
32765,85,4683,5
32766,55,4683,6
32767,50,4683,7
32768,70,4684,1
32769,65,4684,2
32770,55,4684,3
32771,60,4684,4
32772,45,4684,5
32773,15,4684,6
32774,35,4684,7
32775,65,4685,1
32776,60,4685,2
32777,50,4685,3
32778,50,4685,4
32779,55,4685,5
32780,30,4685,6
32781,25,4685,7
32782,75,4686,1
32783,65,4686,2
32784,50,4686,3
32785,50,4686,4
32786,50,4686,5
32787,25,4686,6
32788,30,4686,7
32789,75,4687,1
32790,60,4687,2
32791,55,4687,3
32792,40,4687,4
32793,60,4687,5
32794,25,4687,6
32795,20,4687,7
32796,65,4688,1
32797,65,4688,2
32798,50,4688,3
32799,50,4688,4
32800,45,4688,5
32801,25,4688,6
32802,25,4688,7
32803,65,4689,1
32804,60,4689,2
32805,45,4689,3
32806,55,4689,4
32807,55,4689,5
32808,30,4689,6
32809,35,4689,7
32810,115,4690,1
32811,95,4690,2
32812,85,4690,3
32813,90,4690,4
32814,85,4690,5
32815,65,4690,6
32816,50,4690,7
32817,65,4691,1
32818,60,4691,2
32819,45,4691,3
32820,50,4691,4
32821,65,4691,5
32822,30,4691,6
32823,30,4691,7
32824,60,4692,1
32825,70,4692,2
32826,45,4692,3
32827,60,4692,4
32828,50,4692,5
32829,35,4692,6
32830,30,4692,7
32831,115,4693,1
32832,100,4693,2
32833,95,4693,3
32834,80,4693,4
32835,90,4693,5
32836,60,4693,6
32837,50,4693,7
32838,55,4694,1
32839,65,4694,2
32840,55,4694,3
32841,45,4694,4
32842,45,4694,5
32843,25,4694,6
32844,25,4694,7
32845,70,4695,1
32846,60,4695,2
32847,50,4695,3
32848,60,4695,4
32849,55,4695,5
32850,25,4695,6
32851,30,4695,7
32852,65,4696,1
32853,60,4696,2
32854,50,4696,3
32855,55,4696,4
32856,55,4696,5
32857,25,4696,6
32858,45,4696,7
32859,65,4697,1
32860,55,4697,2
32861,45,4697,3
32862,60,4697,4
32863,55,4697,5
32864,30,4697,6
32865,30,4697,7
32866,120,4698,1
32867,100,4698,2
32868,95,4698,3
32869,80,4698,4
32870,90,4698,5
32871,55,4698,6
32872,50,4698,7
32873,70,4699,1
32874,60,4699,2
32875,60,4699,3
32876,55,4699,4
32877,55,4699,5
32878,25,4699,6
32879,25,4699,7
32880,60,4700,1
32881,60,4700,2
32882,50,4700,3
32883,50,4700,4
32884,55,4700,5
32885,30,4700,6
32886,30,4700,7
32887,70,4701,1
32888,70,4701,2
32889,55,4701,3
32890,50,4701,4
32891,50,4701,5
32892,30,4701,6
32893,20,4701,7
32894,60,4702,1
32895,65,4702,2
32896,50,4702,3
32897,50,4702,4
32898,60,4702,5
32899,20,4702,6
32900,15,4702,7
32901,75,4703,1
32902,55,4703,2
32903,45,4703,3
32904,60,4703,4
32905,40,4703,5
32906,30,4703,6
32907,25,4703,7
32908,120,4704,1
32909,100,4704,2
32910,90,4704,3
32911,85,4704,4
32912,90,4704,5
32913,55,4704,6
32914,55,4704,7
32915,60,4705,1
32916,65,4705,2
32917,55,4705,3
32918,55,4705,4
32919,50,4705,5
32920,25,4705,6
32921,25,4705,7
32922,125,4706,1
32923,105,4706,2
32924,85,4706,3
32925,90,4706,4
32926,90,4706,5
32927,50,4706,6
32928,50,4706,7
32929,55,4707,1
32930,55,4707,2
32931,50,4707,3
32932,60,4707,4
32933,45,4707,5
32934,20,4707,6
32935,25,4707,7
32936,70,4708,1
32937,55,4708,2
32938,50,4708,3
32939,60,4708,4
32940,50,4708,5
32941,35,4708,6
32942,25,4708,7
32943,60,4709,1
32944,55,4709,2
32945,55,4709,3
32946,50,4709,4
32947,55,4709,5
32948,25,4709,6
32949,15,4709,7
32950,75,4710,1
32951,60,4710,2
32952,45,4710,3
32953,50,4710,4
32954,50,4710,5
32955,25,4710,6
32956,30,4710,7
32957,115,4711,1
32958,100,4711,2
32959,80,4711,3
32960,80,4711,4
32961,90,4711,5
32962,65,4711,6
32963,45,4711,7
32964,60,4712,1
32965,60,4712,2
32966,50,4712,3
32967,55,4712,4
32968,50,4712,5
32969,20,4712,6
32970,30,4712,7
32971,65,4713,1
32972,60,4713,2
32973,50,4713,3
32974,50,4713,4
32975,50,4713,5
32976,25,4713,6
32977,20,4713,7
32978,55,4714,1
32979,60,4714,2
32980,50,4714,3
32981,50,4714,4
32982,55,4714,5
32983,40,4714,6
32984,35,4714,7
32985,70,4715,1
32986,55,4715,2
32987,55,4715,3
32988,55,4715,4
32989,55,4715,5
32990,35,4715,6
32991,30,4715,7
32992,60,4716,1
32993,55,4716,2
32994,50,4716,3
32995,50,4716,4
32996,45,4716,5
32997,25,4716,6
32998,35,4716,7
32999,70,4717,1
33000,60,4717,2
33001,45,4717,3
33002,55,4717,4
33003,55,4717,5
33004,25,4717,6
33005,35,4717,7
33006,115,4718,1
33007,100,4718,2
33008,95,4718,3
33009,90,4718,4
33010,80,4718,5
33011,60,4718,6
33012,50,4718,7
33013,115,4719,1
33014,100,4719,2
33015,85,4719,3
33016,80,4719,4
33017,90,4719,5
33018,65,4719,6
33019,60,4719,7
33020,75,4720,1
33021,65,4720,2
33022,60,4720,3
33023,50,4720,4
33024,55,4720,5
33025,30,4720,6
33026,25,4720,7
33027,115,4721,1
33028,95,4721,2
33029,75,4721,3
33030,85,4721,4
33031,85,4721,5
33032,60,4721,6
33033,45,4721,7
33034,65,4722,1
33035,55,4722,2
33036,60,4722,3
33037,50,4722,4
33038,60,4722,5
33039,25,4722,6
33040,30,4722,7
33041,125,4723,1
33042,95,4723,2
33043,85,4723,3
33044,90,4723,4
33045,90,4723,5
33046,50,4723,6
33047,50,4723,7
33048,65,4724,1
33049,60,4724,2
33050,50,4724,3
33051,55,4724,4
33052,45,4724,5
33053,25,4724,6
33054,30,4724,7
33055,75,4725,1
33056,60,4725,2
33057,45,4725,3
33058,55,4725,4
33059,55,4725,5
33060,25,4725,6
33061,30,4725,7
33062,55,4726,1
33063,65,4726,2
33064,55,4726,3
33065,55,4726,4
33066,55,4726,5
33067,30,4726,6
33068,35,4726,7
33069,65,4727,1
33070,65,4727,2
33071,50,4727,3
33072,55,4727,4
33073,55,4727,5
33074,30,4727,6
33075,35,4727,7
33076,65,4728,1
33077,65,4728,2
33078,35,4728,3
33079,50,4728,4
33080,45,4728,5
33081,30,4728,6
33082,15,4728,7
33083,65,4729,1
33084,60,4729,2
33085,50,4729,3
33086,45,4729,4
33087,45,4729,5
33088,30,4729,6
33089,15,4729,7
33090,60,4730,1
33091,50,4730,2
33092,50,4730,3
33093,50,4730,4
33094,55,4730,5
33095,25,4730,6
33096,30,4730,7
33097,55,4731,1
33098,55,4731,2
33099,50,4731,3
33100,50,4731,4
33101,50,4731,5
33102,30,4731,6
33103,30,4731,7
33104,65,4732,1
33105,60,4732,2
33106,40,4732,3
33107,45,4732,4
33108,55,4732,5
33109,30,4732,6
33110,30,4732,7
33111,125,4733,1
33112,95,4733,2
33113,90,4733,3
33114,90,4733,4
33115,85,4733,5
33116,50,4733,6
33117,50,4733,7
33118,55,4734,1
33119,60,4734,2
33120,45,4734,3
33121,60,4734,4
33122,55,4734,5
33123,35,4734,6
33124,25,4734,7
33125,60,4735,1
33126,65,4735,2
33127,65,4735,3
33128,50,4735,4
33129,45,4735,5
33130,35,4735,6
33131,35,4735,7
33132,65,4736,1
33133,65,4736,2
33134,50,4736,3
33135,45,4736,4
33136,50,4736,5
33137,30,4736,6
33138,20,4736,7
33139,115,4737,1
33140,95,4737,2
33141,85,4737,3
33142,85,4737,4
33143,95,4737,5
33144,50,4737,6
33145,50,4737,7
33146,120,4738,1
33147,100,4738,2
33148,85,4738,3
33149,90,4738,4
33150,85,4738,5
33151,55,4738,6
33152,50,4738,7
33153,110,4739,1
33154,100,4739,2
33155,85,4739,3
33156,85,4739,4
33157,85,4739,5
33158,50,4739,6
33159,65,4739,7
33160,70,4740,1
33161,65,4740,2
33162,45,4740,3
33163,55,4740,4
33164,55,4740,5
33165,35,4740,6
33166,30,4740,7
33167,70,4741,1
33168,65,4741,2
33169,45,4741,3
33170,65,4741,4
33171,55,4741,5
33172,25,4741,6
33173,25,4741,7
33174,70,4742,1
33175,75,4742,2
33176,50,4742,3
33177,50,4742,4
33178,50,4742,5
33179,25,4742,6
33180,25,4742,7
33181,65,4743,1
33182,60,4743,2
33183,45,4743,3
33184,55,4743,4
33185,45,4743,5
33186,30,4743,6
33187,25,4743,7
33188,70,4744,1
33189,65,4744,2
33190,60,4744,3
33191,50,4744,4
33192,55,4744,5
33193,30,4744,6
33194,30,4744,7
33195,65,4745,1
33196,55,4745,2
33197,55,4745,3
33198,50,4745,4
33199,55,4745,5
33200,30,4745,6
33201,30,4745,7
33202,60,4746,1
33203,60,4746,2
33204,45,4746,3
33205,55,4746,4
33206,60,4746,5
33207,30,4746,6
33208,25,4746,7
33209,60,4747,1
33210,60,4747,2
33211,50,4747,3
33212,45,4747,4
33213,45,4747,5
33214,30,4747,6
33215,35,4747,7
33216,65,4748,1
33217,55,4748,2
33218,55,4748,3
33219,55,4748,4
33220,55,4748,5
33221,25,4748,6
33222,30,4748,7
33223,70,4749,1
33224,65,4749,2
33225,55,4749,3
33226,50,4749,4
33227,50,4749,5
33228,30,4749,6
33229,35,4749,7
33230,70,4750,1
33231,70,4750,2
33232,55,4750,3
33233,50,4750,4
33234,50,4750,5
33235,35,4750,6
33236,35,4750,7
33237,60,4751,1
33238,65,4751,2
33239,55,4751,3
33240,50,4751,4
33241,45,4751,5
33242,25,4751,6
33243,25,4751,7
33244,65,4752,1
33245,60,4752,2
33246,55,4752,3
33247,50,4752,4
33248,50,4752,5
33249,30,4752,6
33250,25,4752,7
33251,70,4753,1
33252,65,4753,2
33253,40,4753,3
33254,50,4753,4
33255,45,4753,5
33256,30,4753,6
33257,25,4753,7
33258,70,4754,1
33259,65,4754,2
33260,50,4754,3
33261,65,4754,4
33262,40,4754,5
33263,30,4754,6
33264,25,4754,7
33265,60,4755,1
33266,70,4755,2
33267,60,4755,3
33268,45,4755,4
33269,45,4755,5
33270,25,4755,6
33271,40,4755,7
33272,120,4756,1
33273,95,4756,2
33274,80,4756,3
33275,85,4756,4
33276,85,4756,5
33277,55,4756,6
33278,50,4756,7
33279,70,4757,1
33280,60,4757,2
33281,50,4757,3
33282,55,4757,4
33283,55,4757,5
33284,30,4757,6
33285,25,4757,7
33286,65,4758,1
33287,60,4758,2
33288,55,4758,3
33289,50,4758,4
33290,45,4758,5
33291,30,4758,6
33292,20,4758,7
33293,120,4759,1
33294,105,4759,2
33295,90,4759,3
33296,85,4759,4
33297,85,4759,5
33298,55,4759,6
33299,60,4759,7
33300,65,4760,1
33301,65,4760,2
33302,50,4760,3
33303,55,4760,4
33304,60,4760,5
33305,40,4760,6
33306,30,4760,7
33307,70,4761,1
33308,60,4761,2
33309,50,4761,3
33310,60,4761,4
33311,50,4761,5
33312,25,4761,6
33313,30,4761,7
33314,65,4762,1
33315,55,4762,2
33316,60,4762,3
33317,45,4762,4
33318,45,4762,5
33319,20,4762,6
33320,20,4762,7
33321,65,4763,1
33322,60,4763,2
33323,45,4763,3
33324,55,4763,4
33325,45,4763,5
33326,25,4763,6
33327,20,4763,7
33328,65,4764,1
33329,60,4764,2
33330,50,4764,3
33331,55,4764,4
33332,55,4764,5
33333,35,4764,6
33334,20,4764,7
33335,70,4765,1
33336,65,4765,2
33337,40,4765,3
33338,55,4765,4
33339,50,4765,5
33340,25,4765,6
33341,25,4765,7
33342,75,4766,1
33343,60,4766,2
33344,45,4766,3
33345,55,4766,4
33346,50,4766,5
33347,20,4766,6
33348,40,4766,7
33349,60,4767,1
33350,55,4767,2
33351,55,4767,3
33352,50,4767,4
33353,45,4767,5
33354,25,4767,6
33355,15,4767,7
33356,70,4768,1
33357,60,4768,2
33358,55,4768,3
33359,50,4768,4
33360,45,4768,5
33361,30,4768,6
33362,30,4768,7
33363,65,4769,1
33364,65,4769,2
33365,40,4769,3
33366,45,4769,4
33367,55,4769,5
33368,30,4769,6
33369,20,4769,7
33370,50,4770,1
33371,60,4770,2
33372,45,4770,3
33373,50,4770,4
33374,50,4770,5
33375,25,4770,6
33376,25,4770,7
33377,65,4771,1
33378,60,4771,2
33379,50,4771,3
33380,50,4771,4
33381,45,4771,5
33382,25,4771,6
33383,25,4771,7
33384,65,4772,1
33385,60,4772,2
33386,45,4772,3
33387,50,4772,4
33388,55,4772,5
33389,30,4772,6
33390,30,4772,7
33391,125,4773,1
33392,100,4773,2
33393,90,4773,3
33394,70,4773,4
33395,80,4773,5
33396,50,4773,6
33397,60,4773,7
33398,120,4774,1
33399,95,4774,2
33400,85,4774,3
33401,85,4774,4
33402,70,4774,5
33403,60,4774,6
33404,60,4774,7
33405,55,4775,1
33406,60,4775,2
33407,45,4775,3
33408,50,4775,4
33409,55,4775,5
33410,25,4775,6
33411,20,4775,7
33412,70,4776,1
33413,60,4776,2
33414,50,4776,3
33415,60,4776,4
33416,45,4776,5
33417,25,4776,6
33418,35,4776,7
33419,65,4777,1
33420,65,4777,2
33421,50,4777,3
33422,50,4777,4
33423,55,4777,5
33424,30,4777,6
33425,20,4777,7
33426,60,4778,1
33427,60,4778,2
33428,50,4778,3
33429,55,4778,4
33430,50,4778,5
33431,25,4778,6
33432,35,4778,7
33433,115,4779,1
33434,110,4779,2
33435,85,4779,3
33436,90,4779,4
33437,80,4779,5
33438,50,4779,6
33439,60,4779,7
33440,110,4780,1
33441,95,4780,2
33442,80,4780,3
33443,85,4780,4
33444,90,4780,5
33445,60,4780,6
33446,55,4780,7
33447,65,4781,1
33448,65,4781,2
33449,50,4781,3
33450,55,4781,4
33451,50,4781,5
33452,30,4781,6
33453,30,4781,7
33454,70,4782,1
33455,60,4782,2
33456,50,4782,3
33457,50,4782,4
33458,55,4782,5
33459,35,4782,6
33460,25,4782,7
33461,65,4783,1
33462,65,4783,2
33463,55,4783,3
33464,55,4783,4
33465,55,4783,5
33466,25,4783,6
33467,25,4783,7
33468,60,4784,1
33469,65,4784,2
33470,60,4784,3
33471,55,4784,4
33472,50,4784,5
33473,30,4784,6
33474,25,4784,7
33475,125,4785,1
33476,105,4785,2
33477,80,4785,3
33478,85,4785,4
33479,95,4785,5
33480,55,4785,6
33481,55,4785,7
33482,60,4786,1
33483,60,4786,2
33484,55,4786,3
33485,50,4786,4
33486,50,4786,5
33487,20,4786,6
33488,30,4786,7
33489,115,4787,1
33490,100,4787,2
33491,80,4787,3
33492,80,4787,4
33493,85,4787,5
33494,55,4787,6
33495,50,4787,7
33496,125,4788,1
33497,90,4788,2
33498,85,4788,3
33499,85,4788,4
33500,85,4788,5
33501,60,4788,6
33502,55,4788,7
33503,60,4789,1
33504,60,4789,2
33505,50,4789,3
33506,45,4789,4
33507,35,4789,5
33508,30,4789,6
33509,30,4789,7
33510,75,4790,1
33511,45,4790,2
33512,45,4790,3
33513,50,4790,4
33514,60,4790,5
33515,25,4790,6
33516,25,4790,7
33517,55,4791,1
33518,60,4791,2
33519,50,4791,3
33520,45,4791,4
33521,55,4791,5
33522,20,4791,6
33523,35,4791,7
33524,65,4792,1
33525,55,4792,2
33526,55,4792,3
33527,50,4792,4
33528,50,4792,5
33529,20,4792,6
33530,25,4792,7
33531,65,4793,1
33532,55,4793,2
33533,50,4793,3
33534,60,4793,4
33535,50,4793,5
33536,35,4793,6
33537,20,4793,7
33538,125,4794,1
33539,105,4794,2
33540,95,4794,3
33541,90,4794,4
33542,75,4794,5
33543,45,4794,6
33544,55,4794,7
33545,125,4795,1
33546,100,4795,2
33547,85,4795,3
33548,80,4795,4
33549,85,4795,5
33550,50,4795,6
33551,55,4795,7
33552,120,4796,1
33553,95,4796,2
33554,80,4796,3
33555,80,4796,4
33556,85,4796,5
33557,50,4796,6
33558,60,4796,7
33559,65,4797,1
33560,65,4797,2
33561,45,4797,3
33562,60,4797,4
33563,50,4797,5
33564,20,4797,6
33565,25,4797,7
33566,120,4798,1
33567,100,4798,2
33568,90,4798,3
33569,80,4798,4
33570,90,4798,5
33571,55,4798,6
33572,40,4798,7
33573,60,4799,1
33574,60,4799,2
33575,55,4799,3
33576,50,4799,4
33577,40,4799,5
33578,25,4799,6
33579,25,4799,7
33580,65,4800,1
33581,60,4800,2
33582,40,4800,3
33583,55,4800,4
33584,55,4800,5
33585,30,4800,6
33586,20,4800,7
33587,70,4801,1
33588,60,4801,2
33589,45,4801,3
33590,45,4801,4
33591,55,4801,5
33592,25,4801,6
33593,25,4801,7
33594,65,4802,1
33595,50,4802,2
33596,50,4802,3
33597,55,4802,4
33598,55,4802,5
33599,25,4802,6
33600,35,4802,7
33601,70,4803,1
33602,60,4803,2
33603,55,4803,3
33604,50,4803,4
33605,60,4803,5
33606,20,4803,6
33607,35,4803,7
33608,75,4804,1
33609,60,4804,2
33610,55,4804,3
33611,50,4804,4
33612,55,4804,5
33613,25,4804,6
33614,25,4804,7
33615,110,4805,1
33616,100,4805,2
33617,80,4805,3
33618,85,4805,4
33619,90,4805,5
33620,50,4805,6
33621,45,4805,7
33622,60,4806,1
33623,70,4806,2
33624,50,4806,3
33625,50,4806,4
33626,45,4806,5
33627,35,4806,6
33628,25,4806,7
33629,65,4807,1
33630,60,4807,2
33631,55,4807,3
33632,55,4807,4
33633,40,4807,5
33634,25,4807,6
33635,35,4807,7
33636,130,4808,1
33637,105,4808,2
33638,85,4808,3
33639,85,4808,4
33640,85,4808,5
33641,55,4808,6
33642,50,4808,7
33643,65,4809,1
33644,55,4809,2
33645,50,4809,3
33646,50,4809,4
33647,55,4809,5
33648,30,4809,6
33649,20,4809,7
33650,65,4810,1
33651,60,4810,2
33652,65,4810,3
33653,55,4810,4
33654,55,4810,5
33655,25,4810,6
33656,25,4810,7
33657,70,4811,1
33658,55,4811,2
33659,45,4811,3
33660,55,4811,4
33661,55,4811,5
33662,25,4811,6
33663,20,4811,7
33664,65,4812,1
33665,60,4812,2
33666,55,4812,3
33667,55,4812,4
33668,55,4812,5
33669,25,4812,6
33670,40,4812,7
33671,120,4813,1
33672,100,4813,2
33673,85,4813,3
33674,80,4813,4
33675,90,4813,5
33676,50,4813,6
33677,50,4813,7
33678,65,4814,1
33679,55,4814,2
33680,50,4814,3
33681,65,4814,4
33682,50,4814,5
33683,20,4814,6
33684,25,4814,7
33685,120,4815,1
33686,95,4815,2
33687,85,4815,3
33688,80,4815,4
33689,80,4815,5
33690,55,4815,6
33691,55,4815,7
33692,55,4816,1
33693,55,4816,2
33694,50,4816,3
33695,50,4816,4
33696,55,4816,5
33697,35,4816,6
33698,25,4816,7
33699,70,4817,1
33700,60,4817,2
33701,50,4817,3
33702,50,4817,4
33703,50,4817,5
33704,25,4817,6
33705,35,4817,7
33706,110,4818,1
33707,100,4818,2
33708,90,4818,3
33709,85,4818,4
33710,80,4818,5
33711,55,4818,6
33712,55,4818,7
33713,65,4819,1
33714,65,4819,2
33715,60,4819,3
33716,50,4819,4
33717,50,4819,5
33718,25,4819,6
33719,20,4819,7
33720,70,4820,1
33721,55,4820,2
33722,50,4820,3
33723,45,4820,4
33724,45,4820,5
33725,25,4820,6
33726,30,4820,7
33727,120,4821,1
33728,95,4821,2
33729,90,4821,3
33730,80,4821,4
33731,90,4821,5
33732,60,4821,6
33733,55,4821,7
33734,120,4822,1
33735,100,4822,2
33736,85,4822,3
33737,85,4822,4
33738,80,4822,5
33739,60,4822,6
33740,55,4822,7
33741,60,4823,1
33742,60,4823,2
33743,55,4823,3
33744,60,4823,4
33745,40,4823,5
33746,30,4823,6
33747,20,4823,7
33748,60,4824,1
33749,65,4824,2
33750,50,4824,3
33751,50,4824,4
33752,50,4824,5
33753,20,4824,6
33754,30,4824,7
33755,65,4825,1
33756,50,4825,2
33757,50,4825,3
33758,55,4825,4
33759,50,4825,5
33760,20,4825,6
33761,20,4825,7
33762,120,4826,1
33763,105,4826,2
33764,90,4826,3
33765,90,4826,4
33766,85,4826,5
33767,55,4826,6
33768,50,4826,7
33769,60,4827,1
33770,60,4827,2
33771,45,4827,3
33772,55,4827,4
33773,60,4827,5
33774,30,4827,6
33775,20,4827,7
33776,60,4828,1
33777,60,4828,2
33778,55,4828,3
33779,55,4828,4
33780,50,4828,5
33781,30,4828,6
33782,30,4828,7
33783,125,4829,1
33784,100,4829,2
33785,90,4829,3
33786,85,4829,4
33787,90,4829,5
33788,50,4829,6
33789,55,4829,7
33790,120,4830,1
33791,105,4830,2
33792,85,4830,3
33793,95,4830,4
33794,80,4830,5
33795,50,4830,6
33796,55,4830,7
33797,115,4831,1
33798,105,4831,2
33799,85,4831,3
33800,80,4831,4
33801,85,4831,5
33802,45,4831,6
33803,55,4831,7
33804,70,4832,1
33805,65,4832,2
33806,50,4832,3
33807,60,4832,4
33808,45,4832,5
33809,30,4832,6
33810,25,4832,7
33811,120,4833,1
33812,100,4833,2
33813,80,4833,3
33814,80,4833,4
33815,85,4833,5
33816,55,4833,6
33817,60,4833,7
33818,120,4834,1
33819,100,4834,2
33820,90,4834,3
33821,90,4834,4
33822,90,4834,5
33823,55,4834,6
33824,50,4834,7
33825,120,4835,1
33826,100,4835,2
33827,80,4835,3
33828,80,4835,4
33829,85,4835,5
33830,65,4835,6
33831,55,4835,7
33832,70,4836,1
33833,60,4836,2
33834,45,4836,3
33835,45,4836,4
33836,50,4836,5
33837,30,4836,6
33838,35,4836,7
33839,125,4837,1
33840,100,4837,2
33841,95,4837,3
33842,80,4837,4
33843,85,4837,5
33844,50,4837,6
33845,45,4837,7
33846,70,4838,1
33847,55,4838,2
33848,55,4838,3
33849,55,4838,4
33850,45,4838,5
33851,25,4838,6
33852,30,4838,7
33853,60,4839,1
33854,55,4839,2
33855,50,4839,3
33856,45,4839,4
33857,45,4839,5
33858,25,4839,6
33859,20,4839,7
33860,130,4840,1
33861,95,4840,2
33862,85,4840,3
33863,90,4840,4
33864,85,4840,5
33865,55,4840,6
33866,55,4840,7
33867,65,4841,1
33868,65,4841,2
33869,55,4841,3
33870,40,4841,4
33871,40,4841,5
33872,20,4841,6
33873,20,4841,7
33874,55,4842,1
33875,55,4842,2
33876,55,4842,3
33877,50,4842,4
33878,60,4842,5
33879,35,4842,6
33880,25,4842,7
33881,70,4843,1
33882,60,4843,2
33883,50,4843,3
33884,55,4843,4
33885,50,4843,5
33886,25,4843,6
33887,25,4843,7
33888,60,4844,1
33889,55,4844,2
33890,50,4844,3
33891,55,4844,4
33892,50,4844,5
33893,25,4844,6
33894,20,4844,7
33895,75,4845,1
33896,55,4845,2
33897,55,4845,3
33898,50,4845,4
33899,45,4845,5
33900,20,4845,6
33901,25,4845,7
33902,60,4846,1
33903,60,4846,2
33904,55,4846,3
33905,50,4846,4
33906,50,4846,5
33907,15,4846,6
33908,25,4846,7
33909,65,4847,1
33910,65,4847,2
33911,50,4847,3
33912,50,4847,4
33913,55,4847,5
33914,25,4847,6
33915,25,4847,7
33916,120,4848,1
33917,110,4848,2
33918,75,4848,3
33919,90,4848,4
33920,85,4848,5
33921,40,4848,6
33922,55,4848,7
33923,70,4849,1
33924,55,4849,2
33925,45,4849,3
33926,50,4849,4
33927,55,4849,5
33928,25,4849,6
33929,35,4849,7
33930,70,4850,1
33931,65,4850,2
33932,45,4850,3
33933,55,4850,4
33934,60,4850,5
33935,20,4850,6
33936,35,4850,7
33937,65,4851,1
33938,60,4851,2
