id, open_slots, provider_id, age_group_id
31661,0,4525,7
31662,1,4526,1
31663,0,4526,2
31664,1,4526,3
31665,0,4526,4
31666,0,4526,5
31667,1,4526,6
31668,1,4526,7
31669,1,4527,1
31670,0,4527,2
31671,0,4527,3
31672,1,4527,4
31673,0,4527,5
31674,1,4527,6
31675,0,4527,7
31676,0,4528,1
31677,1,4528,2
31678,0,4528,3
31679,0,4528,4
31680,1,4528,5
31681,1,4528,6
31682,0,4528,7
31683,0,4529,1
31684,0,4529,2
31685,0,4529,3
31686,0,4529,4
31687,0,4529,5
31688,0,4529,6
31689,0,4529,7
31690,1,4530,1
31691,1,4530,2
31692,0,4530,3
31693,0,4530,4
31694,1,4530,5
31695,0,4530,6
31696,0,4530,7
31697,0,4531,1
31698,1,4531,2
31699,0,4531,3
31700,1,4531,4
31701,0,4531,5
31702,0,4531,6
31703,0,4531,7
31704,0,4532,1
31705,0,4532,2
31706,0,4532,3
31707,0,4532,4
31708,0,4532,5
31709,0,4532,6
31710,0,4532,7
31711,0,4533,1
31712,7,4533,2
31713,0,4533,3
31714,0,4533,4
31715,0,4533,5
31716,0,4533,6
31717,0,4533,7
31718,0,4534,1
31719,0,4534,2
31720,0,4534,3
31721,0,4534,4
31722,0,4534,5
31723,0,4534,6
31724,0,4534,7
31725,0,4535,1
31726,0,4535,2
31727,0,4535,3
31728,0,4535,4
31729,0,4535,5
31730,0,4535,6
31731,0,4535,7
31732,1,4536,1
31733,0,4536,2
31734,1,4536,3
31735,1,4536,4
31736,0,4536,5
31737,0,4536,6
31738,1,4536,7
31739,0,4537,1
31740,0,4537,2
31741,0,4537,3
31742,0,4537,4
31743,0,4537,5
31744,0,4537,6
31745,0,4537,7
31746,1,4538,1
31747,1,4538,2
31748,0,4538,3
31749,0,4538,4
31750,1,4538,5
31751,0,4538,6
31752,0,4538,7
31753,1,4539,1
31754,1,4539,2
31755,0,4539,3
31756,0,4539,4
31757,1,4539,5
31758,0,4539,6
31759,1,4539,7
31760,0,4540,1
31761,0,4540,2
31762,1,4540,3
31763,0,4540,4
31764,1,4540,5
31765,1,4540,6
31766,0,4540,7
31767,0,4541,1
31768,0,4541,2
31769,0,4541,3
31770,0,4541,4
31771,0,4541,5
31772,0,4541,6
31773,0,4541,7
31774,4,4542,1
31775,0,4542,2
31776,6,4542,3
31777,3,4542,4
31778,0,4542,5
31779,0,4542,6
31780,7,4542,7
31781,1,4543,1
31782,0,4543,2
31783,1,4543,3
31784,0,4543,4
31785,0,4543,5
31786,0,4543,6
31787,1,4543,7
31788,1,4544,1
31789,0,4544,2
31790,0,4544,3
31791,1,4544,4
31792,0,4544,5
31793,0,4544,6
31794,0,4544,7
31795,0,4545,1
31796,0,4545,2
31797,5,4545,3
31798,0,4545,4
31799,0,4545,5
31800,3,4545,6
31801,4,4545,7
31802,0,4546,1
31803,0,4546,2
31804,0,4546,3
31805,0,4546,4
31806,0,4546,5
31807,0,4546,6
31808,0,4546,7
31809,1,4547,1
31810,1,4547,2
31811,1,4547,3
31812,0,4547,4
31813,0,4547,5
31814,0,4547,6
31815,1,4547,7
31816,0,4548,1
31817,0,4548,2
31818,0,4548,3
31819,0,4548,4
31820,0,4548,5
31821,0,4548,6
31822,0,4548,7
31823,0,4549,1
31824,0,4549,2
31825,0,4549,3
31826,0,4549,4
31827,0,4549,5
31828,0,4549,6
31829,0,4549,7
31830,0,4550,1
31831,0,4550,2
31832,0,4550,3
31833,0,4550,4
31834,0,4550,5
31835,0,4550,6
31836,0,4550,7
31837,0,4551,1
31838,0,4551,2
31839,0,4551,3
31840,0,4551,4
31841,0,4551,5
31842,0,4551,6
31843,0,4551,7
31844,1,4552,1
31845,0,4552,2
31846,0,4552,3
31847,0,4552,4
31848,0,4552,5
31849,0,4552,6
31850,1,4552,7
31851,0,4553,1
31852,0,4553,2
31853,0,4553,3
31854,0,4553,4
31855,2,4553,5
31856,0,4553,6
31857,0,4553,7
31858,0,4554,1
31859,0,4554,2
31860,0,4554,3
31861,6,4554,4
31862,0,4554,5
31863,0,4554,6
31864,0,4554,7
31865,0,4555,1
31866,0,4555,2
31867,0,4555,3
31868,0,4555,4
31869,0,4555,5
31870,0,4555,6
31871,0,4555,7
31872,0,4556,1
31873,0,4556,2
31874,0,4556,3
31875,0,4556,4
31876,0,4556,5
31877,0,4556,6
31878,0,4556,7
31879,0,4557,1
31880,1,4557,2
31881,0,4557,3
31882,0,4557,4
31883,0,4557,5
31884,1,4557,6
31885,1,4557,7
31886,0,4558,1
31887,1,4558,2
31888,0,4558,3
31889,1,4558,4
31890,0,4558,5
31891,1,4558,6
31892,0,4558,7
31893,0,4559,1
31894,0,4559,2
31895,0,4559,3
31896,0,4559,4
31897,0,4559,5
31898,0,4559,6
31899,0,4559,7
31900,1,4560,1
31901,1,4560,2
31902,1,4560,3
31903,0,4560,4
31904,0,4560,5
31905,1,4560,6
31906,0,4560,7
31907,0,4561,1
31908,1,4561,2
31909,0,4561,3
31910,1,4561,4
31911,1,4561,5
31912,1,4561,6
31913,0,4561,7
31914,0,4562,1
31915,0,4562,2
31916,0,4562,3
31917,0,4562,4
31918,0,4562,5
31919,0,4562,6
31920,0,4562,7
31921,22,4563,1
31922,0,4563,2
31923,0,4563,3
31924,0,4563,4
31925,0,4563,5
31926,8,4563,6
31927,0,4563,7
31928,0,4564,1
31929,1,4564,2
31930,1,4564,3
31931,0,4564,4
31932,0,4564,5
31933,1,4564,6
31934,0,4564,7
31935,1,4565,1
31936,0,4565,2
31937,0,4565,3
31938,0,4565,4
31939,1,4565,5
31940,0,4565,6
31941,1,4565,7
31942,1,4566,1
31943,0,4566,2
31944,0,4566,3
31945,0,4566,4
31946,1,4566,5
31947,1,4566,6
31948,0,4566,7
31949,1,4567,1
31950,1,4567,2
31951,0,4567,3
31952,0,4567,4
31953,1,4567,5
31954,1,4567,6
31955,0,4567,7
31956,0,4568,1
31957,2,4568,2
31958,0,4568,3
31959,0,4568,4
31960,0,4568,5
31961,2,4568,6
31962,2,4568,7
31963,0,4569,1
31964,0,4569,2
31965,0,4569,3
31966,0,4569,4
31967,0,4569,5
31968,0,4569,6
31969,0,4569,7
31970,1,4570,1
31971,0,4570,2
31972,0,4570,3
31973,1,4570,4
31974,0,4570,5
31975,0,4570,6
31976,0,4570,7
31977,0,4571,1
31978,0,4571,2
31979,0,4571,3
31980,0,4571,4
31981,0,4571,5
31982,0,4571,6
31983,0,4571,7
31984,0,4572,1
31985,0,4572,2
31986,0,4572,3
31987,0,4572,4
31988,0,4572,5
31989,0,4572,6
31990,0,4572,7
31991,0,4573,1
31992,0,4573,2
31993,0,4573,3
31994,1,4573,4
31995,1,4573,5
31996,1,4573,6
31997,1,4573,7
31998,0,4574,1
31999,0,4574,2
32000,0,4574,3
32001,0,4574,4
32002,0,4574,5
32003,0,4574,6
32004,0,4574,7
32005,0,4575,1
32006,0,4575,2
32007,0,4575,3
32008,0,4575,4
32009,0,4575,5
32010,0,4575,6
32011,0,4575,7
32012,0,4576,1
32013,1,4576,2
32014,0,4576,3
32015,0,4576,4
32016,1,4576,5
32017,0,4576,6
32018,0,4576,7
32019,0,4577,1
32020,0,4577,2
32021,0,4577,3
32022,0,4577,4
32023,0,4577,5
32024,0,4577,6
32025,0,4577,7
32026,0,4578,1
32027,0,4578,2
32028,0,4578,3
32029,0,4578,4
32030,0,4578,5
32031,0,4578,6
32032,0,4578,7
32033,0,4579,1
32034,0,4579,2
32035,0,4579,3
32036,0,4579,4
32037,0,4579,5
32038,0,4579,6
32039,0,4579,7
32040,0,4580,1
32041,0,4580,2
32042,0,4580,3
32043,0,4580,4
32044,0,4580,5
32045,0,4580,6
32046,0,4580,7
32047,0,4581,1
32048,0,4581,2
32049,0,4581,3
32050,0,4581,4
32051,0,4581,5
32052,0,4581,6
32053,0,4581,7
32054,0,4582,1
32055,0,4582,2
32056,0,4582,3
32057,0,4582,4
32058,0,4582,5
32059,0,4582,6
32060,0,4582,7
32061,0,4583,1
32062,0,4583,2
32063,0,4583,3
32064,0,4583,4
32065,0,4583,5
32066,0,4583,6
32067,3,4583,7
32068,0,4584,1
32069,1,4584,2
32070,1,4584,3
32071,1,4584,4
32072,0,4584,5
32073,1,4584,6
32074,0,4584,7
32075,1,4585,1
32076,2,4585,2
32077,1,4585,3
32078,0,4585,4
32079,0,4585,5
32080,0,4585,6
32081,3,4585,7
32082,0,4586,1
32083,0,4586,2
32084,0,4586,3
32085,0,4586,4
32086,0,4586,5
32087,1,4586,6
32088,0,4586,7
32089,0,4587,1
32090,0,4587,2
32091,0,4587,3
32092,0,4587,4
32093,0,4587,5
32094,0,4587,6
32095,0,4587,7
32096,0,4588,1
32097,1,4588,2
32098,0,4588,3
32099,0,4588,4
32100,0,4588,5
32101,0,4588,6
32102,0,4588,7
32103,0,4589,1
32104,0,4589,2
32105,0,4589,3
32106,0,4589,4
32107,0,4589,5
32108,0,4589,6
32109,0,4589,7
32110,0,4590,1
32111,0,4590,2
32112,0,4590,3
32113,0,4590,4
32114,0,4590,5
32115,0,4590,6
32116,0,4590,7
32117,0,4591,1
32118,0,4591,2
32119,0,4591,3
32120,0,4591,4
32121,0,4591,5
32122,0,4591,6
32123,0,4591,7
32124,1,4592,1
32125,0,4592,2
32126,0,4592,3
32127,1,4592,4
32128,1,4592,5
32129,0,4592,6
32130,1,4592,7
32131,0,4593,1
32132,0,4593,2
32133,0,4593,3
32134,0,4593,4
32135,0,4593,5
32136,1,4593,6
32137,0,4593,7
32138,0,4594,1
32139,0,4594,2
32140,0,4594,3
32141,0,4594,4
32142,0,4594,5
32143,0,4594,6
32144,0,4594,7
32145,0,4595,1
32146,0,4595,2
32147,0,4595,3
32148,0,4595,4
32149,0,4595,5
32150,0,4595,6
32151,0,4595,7
32152,0,4596,1
32153,0,4596,2
32154,0,4596,3
32155,0,4596,4
32156,0,4596,5
32157,0,4596,6
32158,0,4596,7
32159,0,4597,1
32160,0,4597,2
32161,0,4597,3
32162,0,4597,4
32163,0,4597,5
32164,0,4597,6
32165,0,4597,7
32166,0,4598,1
32167,0,4598,2
32168,0,4598,3
32169,0,4598,4
32170,0,4598,5
32171,0,4598,6
32172,0,4598,7
32173,0,4599,1
32174,0,4599,2
32175,0,4599,3
32176,2,4599,4
32177,1,4599,5
32178,0,4599,6
32179,3,4599,7
32180,0,4600,1
32181,0,4600,2
32182,0,4600,3
32183,0,4600,4
32184,0,4600,5
32185,0,4600,6
32186,0,4600,7
32187,0,4601,1
32188,1,4601,2
32189,0,4601,3
32190,0,4601,4
32191,0,4601,5
32192,0,4601,6
32193,1,4601,7
32194,0,4602,1
32195,1,4602,2
32196,1,4602,3
32197,1,4602,4
32198,1,4602,5
32199,1,4602,6
32200,0,4602,7
32201,0,4603,1
32202,0,4603,2
32203,0,4603,3
32204,0,4603,4
32205,0,4603,5
32206,0,4603,6
32207,0,4603,7
32208,0,4604,1
32209,0,4604,2
32210,0,4604,3
32211,0,4604,4
32212,0,4604,5
32213,0,4604,6
32214,0,4604,7
32215,0,4605,1
32216,0,4605,2
32217,0,4605,3
32218,0,4605,4
32219,0,4605,5
32220,0,4605,6
32221,0,4605,7
32222,0,4606,1
32223,0,4606,2
32224,0,4606,3
32225,0,4606,4
32226,0,4606,5
32227,0,4606,6
32228,0,4606,7
32229,0,4607,1
32230,0,4607,2
32231,0,4607,3
32232,0,4607,4
32233,0,4607,5
32234,0,4607,6
32235,0,4607,7
32236,0,4608,1
32237,0,4608,2
32238,0,4608,3
32239,0,4608,4
32240,0,4608,5
32241,0,4608,6
32242,0,4608,7
32243,0,4609,1
32244,0,4609,2
32245,0,4609,3
32246,1,4609,4
32247,0,4609,5
32248,0,4609,6
32249,0,4609,7
32250,0,4610,1
32251,0,4610,2
32252,0,4610,3
32253,0,4610,4
32254,0,4610,5
32255,0,4610,6
32256,0,4610,7
32257,0,4611,1
32258,0,4611,2
32259,0,4611,3
32260,0,4611,4
32261,0,4611,5
32262,0,4611,6
32263,0,4611,7
32264,0,4612,1
32265,0,4612,2
32266,0,4612,3
32267,2,4612,4
32268,2,4612,5
32269,2,4612,6
32270,1,4612,7
32271,0,4613,1
32272,0,4613,2
32273,0,4613,3
32274,0,4613,4
32275,0,4613,5
32276,0,4613,6
32277,0,4613,7
32278,0,4614,1
32279,0,4614,2
32280,0,4614,3
32281,0,4614,4
32282,0,4614,5
32283,0,4614,6
32284,0,4614,7
32285,0,4615,1
32286,0,4615,2
32287,0,4615,3
32288,0,4615,4
32289,0,4615,5
32290,0,4615,6
32291,0,4615,7
32292,0,4616,1
32293,0,4616,2
32294,0,4616,3
32295,0,4616,4
32296,0,4616,5
32297,0,4616,6
32298,0,4616,7
32299,0,4617,1
32300,0,4617,2
32301,0,4617,3
32302,0,4617,4
32303,0,4617,5
32304,0,4617,6
32305,0,4617,7
32306,0,4618,1
32307,0,4618,2
32308,0,4618,3
32309,0,4618,4
32310,0,4618,5
32311,0,4618,6
32312,0,4618,7
32313,0,4619,1
32314,0,4619,2
32315,0,4619,3
32316,0,4619,4
32317,0,4619,5
32318,0,4619,6
32319,0,4619,7
32320,0,4620,1
32321,0,4620,2
32322,0,4620,3
32323,3,4620,4
32324,0,4620,5
32325,3,4620,6
32326,5,4620,7
32327,0,4621,1
32328,0,4621,2
32329,0,4621,3
32330,0,4621,4
32331,0,4621,5
32332,0,4621,6
32333,0,4621,7
32334,0,4622,1
32335,0,4622,2
32336,0,4622,3
32337,0,4622,4
32338,0,4622,5
32339,0,4622,6
32340,0,4622,7
32341,0,4623,1
32342,0,4623,2
32343,0,4623,3
32344,0,4623,4
32345,0,4623,5
32346,0,4623,6
32347,0,4623,7
32348,0,4624,1
32349,0,4624,2
32350,0,4624,3
32351,0,4624,4
32352,0,4624,5
32353,0,4624,6
32354,0,4624,7
32355,0,4625,1
32356,1,4625,2
32357,0,4625,3
32358,0,4625,4
32359,0,4625,5
32360,1,4625,6
32361,0,4625,7
32362,0,4626,1
32363,0,4626,2
32364,0,4626,3
32365,0,4626,4
32366,0,4626,5
32367,0,4626,6
32368,0,4626,7
32369,0,4627,1
32370,0,4627,2
32371,0,4627,3
32372,0,4627,4
32373,0,4627,5
32374,0,4627,6
32375,0,4627,7
32376,0,4628,1
32377,0,4628,2
32378,0,4628,3
32379,0,4628,4
32380,0,4628,5
32381,0,4628,6
32382,0,4628,7
32383,0,4629,1
32384,1,4629,2
32385,0,4629,3
32386,1,4629,4
32387,1,4629,5
32388,0,4629,6
32389,1,4629,7
32390,0,4630,1
32391,0,4630,2
32392,0,4630,3
32393,0,4630,4
32394,0,4630,5
32395,0,4630,6
32396,0,4630,7
32397,0,4631,1
32398,0,4631,2
32399,0,4631,3
32400,1,4631,4
32401,0,4631,5
32402,0,4631,6
32403,1,4631,7
32404,0,4632,1
32405,0,4632,2
32406,0,4632,3
32407,0,4632,4
32408,0,4632,5
32409,0,4632,6
32410,0,4632,7
32411,0,4633,1
32412,0,4633,2
32413,0,4633,3
32414,0,4633,4
32415,0,4633,5
32416,0,4633,6
32417,0,4633,7
32418,0,4634,1
32419,0,4634,2
32420,0,4634,3
32421,2,4634,4
32422,0,4634,5
32423,0,4634,6
32424,2,4634,7
32425,1,4635,1
32426,1,4635,2
32427,1,4635,3
32428,1,4635,4
32429,0,4635,5
32430,0,4635,6
32431,1,4635,7
32432,1,4636,1
32433,0,4636,2
32434,1,4636,3
32435,0,4636,4
32436,0,4636,5
32437,0,4636,6
32438,1,4636,7
32439,2,4637,1
32440,0,4637,2
32441,0,4637,3
32442,0,4637,4
32443,2,4637,5
32444,2,4637,6
32445,0,4637,7
32446,0,4638,1
32447,1,4638,2
32448,1,4638,3
32449,0,4638,4
32450,1,4638,5
32451,0,4638,6
32452,1,4638,7
32453,0,4639,1
32454,1,4639,2
32455,1,4639,3
32456,1,4639,4
32457,1,4639,5
32458,1,4639,6
32459,0,4639,7
32460,0,4640,1
32461,0,4640,2
32462,0,4640,3
32463,0,4640,4
32464,0,4640,5
32465,0,4640,6
32466,0,4640,7
32467,0,4641,1
32468,0,4641,2
32469,0,4641,3
32470,0,4641,4
32471,0,4641,5
32472,0,4641,6
32473,0,4641,7
32474,0,4642,1
32475,0,4642,2
32476,0,4642,3
32477,0,4642,4
32478,0,4642,5
32479,0,4642,6
32480,0,4642,7
32481,0,4643,1
32482,0,4643,2
32483,0,4643,3
32484,0,4643,4
32485,0,4643,5
32486,0,4643,6
32487,0,4643,7
32488,0,4644,1
32489,1,4644,2
32490,0,4644,3
32491,0,4644,4
32492,0,4644,5
32493,1,4644,6
32494,1,4644,7
32495,0,4645,1
32496,0,4645,2
32497,3,4645,3
32498,0,4645,4
32499,3,4645,5
32500,0,4645,6
32501,0,4645,7
32502,0,4646,1
32503,0,4646,2
32504,0,4646,3
32505,1,4646,4
32506,0,4646,5
32507,0,4646,6
32508,0,4646,7
32509,1,4647,1
32510,0,4647,2
32511,0,4647,3
32512,1,4647,4
32513,0,4647,5
32514,0,4647,6
32515,1,4647,7
32516,0,4648,1
32517,0,4648,2
32518,1,4648,3
32519,1,4648,4
32520,0,4648,5
32521,0,4648,6
32522,0,4648,7
32523,0,4649,1
32524,0,4649,2
32525,2,4649,3
32526,2,4649,4
32527,2,4649,5
32528,2,4649,6
32529,2,4649,7
32530,0,4650,1
32531,1,4650,2
32532,0,4650,3
32533,0,4650,4
32534,0,4650,5
32535,0,4650,6
32536,1,4650,7
32537,2,4651,1
32538,0,4651,2
32539,2,4651,3
32540,2,4651,4
32541,2,4651,5
32542,2,4651,6
32543,0,4651,7
32544,1,4652,1
32545,0,4652,2
32546,0,4652,3
32547,1,4652,4
32548,0,4652,5
32549,1,4652,6
32550,1,4652,7
32551,0,4653,1
32552,0,4653,2
32553,0,4653,3
32554,0,4653,4
32555,0,4653,5
32556,0,4653,6
32557,0,4653,7
32558,0,4654,1
32559,0,4654,2
32560,0,4654,3
32561,0,4654,4
32562,0,4654,5
32563,0,4654,6
32564,0,4654,7
32565,1,4655,1
32566,0,4655,2
32567,0,4655,3
32568,0,4655,4
32569,1,4655,5
32570,0,4655,6
32571,1,4655,7
32572,0,4656,1
32573,0,4656,2
32574,0,4656,3
32575,0,4656,4
32576,0,4656,5
32577,0,4656,6
32578,0,4656,7
32579,1,4657,1
32580,1,4657,2
32581,1,4657,3
32582,1,4657,4
32583,0,4657,5
32584,0,4657,6
32585,1,4657,7
32586,1,4658,1
32587,0,4658,2
32588,0,4658,3
32589,0,4658,4
32590,0,4658,5
32591,0,4658,6
32592,1,4658,7
32593,0,4659,1
32594,1,4659,2
32595,0,4659,3
32596,0,4659,4
32597,1,4659,5
32598,0,4659,6
32599,1,4659,7
32600,0,4660,1
32601,0,4660,2
32602,0,4660,3
32603,0,4660,4
32604,0,4660,5
32605,0,4660,6
32606,0,4660,7
32607,0,4661,1
32608,0,4661,2
32609,0,4661,3
32610,1,4661,4
32611,0,4661,5
32612,1,4661,6
32613,1,4661,7
32614,0,4662,1
32615,1,4662,2
32616,0,4662,3
32617,1,4662,4
32618,1,4662,5
32619,1,4662,6
32620,1,4662,7
32621,0,4663,1
32622,0,4663,2
32623,0,4663,3
32624,0,4663,4
32625,0,4663,5
32626,0,4663,6
32627,0,4663,7
32628,0,4664,1
32629,1,4664,2
32630,0,4664,3
32631,1,4664,4
32632,0,4664,5
32633,1,4664,6
32634,0,4664,7
32635,1,4665,1
32636,0,4665,2
32637,0,4665,3
32638,0,4665,4
32639,1,4665,5
32640,1,4665,6
32641,0,4665,7
32642,0,4666,1
32643,0,4666,2
32644,0,4666,3
32645,0,4666,4
32646,0,4666,5
32647,0,4666,6
32648,0,4666,7
32649,1,4667,1
32650,1,4667,2
32651,0,4667,3
32652,1,4667,4
32653,0,4667,5
32654,1,4667,6
32655,0,4667,7
32656,0,4668,1
32657,1,4668,2
32658,0,4668,3
32659,1,4668,4
32660,1,4668,5
32661,0,4668,6
32662,0,4668,7
32663,0,4669,1
32664,0,4669,2
32665,0,4669,3
32666,0,4669,4
32667,0,4669,5
32668,0,4669,6
32669,0,4669,7
32670,0,4670,1
32671,0,4670,2
32672,0,4670,3
32673,0,4670,4
32674,0,4670,5
32675,0,4670,6
32676,0,4670,7
32677,0,4671,1
32678,0,4671,2
32679,0,4671,3
32680,0,4671,4
32681,0,4671,5
32682,0,4671,6
32683,0,4671,7
32684,0,4672,1
32685,0,4672,2
32686,0,4672,3
32687,0,4672,4
32688,0,4672,5
32689,0,4672,6
32690,0,4672,7
32691,0,4673,1
32692,0,4673,2
32693,2,4673,3
32694,0,4673,4
32695,0,4673,5
32696,2,4673,6
32697,0,4673,7
32698,0,4674,1
32699,0,4674,2
32700,0,4674,3
32701,0,4674,4
32702,0,4674,5
32703,0,4674,6
32704,0,4674,7
32705,0,4675,1
32706,1,4675,2
32707,0,4675,3
32708,1,4675,4
32709,1,4675,5
32710,1,4675,6
32711,0,4675,7
32712,0,4676,1
32713,0,4676,2
32714,0,4676,3
32715,0,4676,4
32716,0,4676,5
32717,0,4676,6
32718,0,4676,7
32719,0,4677,1
32720,0,4677,2
32721,0,4677,3
32722,0,4677,4
32723,0,4677,5
32724,0,4677,6
32725,0,4677,7
32726,1,4678,1
32727,1,4678,2
32728,1,4678,3
32729,0,4678,4
32730,0,4678,5
32731,1,4678,6
32732,1,4678,7
32733,0,4679,1
32734,0,4679,2
32735,0,4679,3
32736,1,4679,4
32737,2,4679,5
32738,0,4679,6
32739,1,4679,7
32740,0,4680,1
32741,0,4680,2
32742,0,4680,3
32743,1,4680,4
32744,0,4680,5
32745,0,4680,6
32746,0,4680,7
32747,0,4681,1
32748,0,4681,2
32749,0,4681,3
32750,0,4681,4
32751,0,4681,5
32752,0,4681,6
32753,0,4681,7
32754,0,4682,1
32755,1,4682,2
32756,0,4682,3
32757,1,4682,4
32758,1,4682,5
32759,0,4682,6
32760,1,4682,7
32761,0,4683,1
32762,0,4683,2
32763,0,4683,3
32764,3,4683,4
32765,0,4683,5
32766,0,4683,6
32767,0,4683,7
32768,1,4684,1
32769,0,4684,2
32770,0,4684,3
32771,0,4684,4
32772,0,4684,5
32773,0,4684,6
32774,0,4684,7
32775,0,4685,1
32776,0,4685,2
32777,0,4685,3
32778,0,4685,4
32779,0,4685,5
32780,0,4685,6
32781,0,4685,7
32782,1,4686,1
32783,1,4686,2
32784,0,4686,3
32785,1,4686,4
32786,1,4686,5
32787,0,4686,6
32788,0,4686,7
32789,0,4687,1
32790,0,4687,2
32791,0,4687,3
32792,0,4687,4
32793,0,4687,5
32794,0,4687,6
32795,0,4687,7
32796,1,4688,1
32797,0,4688,2
32798,0,4688,3
32799,0,4688,4
32800,0,4688,5
32801,1,4688,6
32802,0,4688,7
32803,0,4689,1
32804,0,4689,2
32805,0,4689,3
32806,0,4689,4
32807,0,4689,5
32808,0,4689,6
32809,0,4689,7
32810,2,4690,1
32811,2,4690,2
32812,0,4690,3
32813,2,4690,4
32814,0,4690,5
32815,0,4690,6
32816,2,4690,7
32817,0,4691,1
32818,0,4691,2
32819,0,4691,3
32820,0,4691,4
32821,0,4691,5
32822,0,4691,6
32823,0,4691,7
32824,0,4692,1
32825,0,4692,2
32826,0,4692,3
32827,0,4692,4
32828,0,4692,5
32829,0,4692,6
32830,0,4692,7
32831,0,4693,1
32832,0,4693,2
32833,0,4693,3
32834,0,4693,4
32835,0,4693,5
32836,0,4693,6
32837,0,4693,7
32838,0,4694,1
32839,0,4694,2
32840,0,4694,3
32841,0,4694,4
32842,0,4694,5
32843,0,4694,6
32844,0,4694,7
32845,0,4695,1
32846,0,4695,2
32847,0,4695,3
32848,0,4695,4
32849,0,4695,5
32850,0,4695,6
32851,0,4695,7
32852,0,4696,1
32853,0,4696,2
32854,0,4696,3
32855,0,4696,4
32856,0,4696,5
32857,0,4696,6
32858,0,4696,7
32859,0,4697,1
32860,1,4697,2
32861,1,4697,3
32862,0,4697,4
32863,0,4697,5
32864,1,4697,6
32865,0,4697,7
32866,7,4698,1
32867,0,4698,2
32868,0,4698,3
32869,0,4698,4
32870,0,4698,5
32871,0,4698,6
32872,8,4698,7
32873,0,4699,1
32874,1,4699,2
32875,0,4699,3
32876,1,4699,4
32877,0,4699,5
32878,0,4699,6
32879,0,4699,7
32880,0,4700,1
32881,0,4700,2
32882,0,4700,3
32883,0,4700,4
32884,0,4700,5
32885,0,4700,6
32886,0,4700,7
32887,1,4701,1
32888,1,4701,2
32889,0,4701,3
32890,0,4701,4
32891,0,4701,5
32892,0,4701,6
32893,0,4701,7
32894,0,4702,1
32895,0,4702,2
32896,0,4702,3
32897,0,4702,4
32898,1,4702,5
32899,1,4702,6
32900,0,4702,7
32901,0,4703,1
32902,0,4703,2
32903,0,4703,3
32904,0,4703,4
32905,0,4703,5
32906,0,4703,6
32907,0,4703,7
32908,9,4704,1
32909,0,4704,2
32910,0,4704,3
32911,0,4704,4
32912,0,4704,5
32913,0,4704,6
32914,0,4704,7
32915,0,4705,1
32916,0,4705,2
32917,0,4705,3
32918,0,4705,4
32919,0,4705,5
32920,0,4705,6
32921,1,4705,7
32922,0,4706,1
32923,0,4706,2
32924,0,4706,3
32925,0,4706,4
32926,0,4706,5
32927,0,4706,6
32928,0,4706,7
32929,1,4707,1
32930,1,4707,2
32931,0,4707,3
32932,1,4707,4
32933,0,4707,5
32934,1,4707,6
32935,0,4707,7
32936,1,4708,1
32937,1,4708,2
32938,1,4708,3
32939,1,4708,4
32940,1,4708,5
32941,0,4708,6
32942,0,4708,7
32943,0,4709,1
32944,0,4709,2
32945,0,4709,3
32946,0,4709,4
32947,0,4709,5
32948,0,4709,6
32949,0,4709,7
32950,1,4710,1
32951,0,4710,2
32952,0,4710,3
32953,0,4710,4
32954,1,4710,5
32955,0,4710,6
32956,0,4710,7
32957,0,4711,1
32958,0,4711,2
32959,0,4711,3
32960,0,4711,4
32961,1,4711,5
32962,0,4711,6
32963,1,4711,7
32964,0,4712,1
32965,0,4712,2
32966,0,4712,3
32967,0,4712,4
32968,0,4712,5
32969,0,4712,6
32970,0,4712,7
32971,0,4713,1
32972,0,4713,2
32973,0,4713,3
32974,0,4713,4
32975,0,4713,5
32976,0,4713,6
32977,0,4713,7
32978,0,4714,1
32979,0,4714,2
32980,1,4714,3
32981,0,4714,4
32982,1,4714,5
32983,0,4714,6
32984,1,4714,7
32985,0,4715,1
32986,1,4715,2
32987,1,4715,3
32988,1,4715,4
32989,0,4715,5
32990,1,4715,6
32991,0,4715,7
32992,0,4716,1
32993,0,4716,2
32994,0,4716,3
32995,0,4716,4
32996,0,4716,5
32997,0,4716,6
32998,0,4716,7
32999,0,4717,1
33000,0,4717,2
33001,0,4717,3
33002,0,4717,4
33003,0,4717,5
33004,0,4717,6
33005,0,4717,7
33006,0,4718,1
33007,0,4718,2
33008,0,4718,3
33009,0,4718,4
33010,0,4718,5
33011,0,4718,6
33012,0,4718,7
33013,0,4719,1
33014,0,4719,2
33015,4,4719,3
33016,0,4719,4
33017,2,4719,5
33018,3,4719,6
33019,4,4719,7
33020,1,4720,1
33021,0,4720,2
33022,1,4720,3
33023,0,4720,4
33024,0,4720,5
33025,0,4720,6
33026,0,4720,7
33027,3,4721,1
33028,0,4721,2
33029,2,4721,3
33030,3,4721,4
33031,0,4721,5
33032,0,4721,6
33033,0,4721,7
33034,0,4722,1
33035,0,4722,2
33036,0,4722,3
33037,0,4722,4
33038,0,4722,5
33039,0,4722,6
33040,0,4722,7
33041,0,4723,1
33042,0,4723,2
33043,4,4723,3
33044,0,4723,4
33045,4,4723,5
33046,4,4723,6
33047,4,4723,7
33048,0,4724,1
33049,1,4724,2
33050,0,4724,3
33051,1,4724,4
33052,0,4724,5
33053,0,4724,6
33054,0,4724,7
33055,0,4725,1
33056,0,4725,2
33057,0,4725,3
33058,0,4725,4
